customer_id,age,gender,income,region,signup_date,loyalty_score,preferred_channel,device_type,recency,frequency,monetary,account_age,last_purchase_date,group,purchase
4436,66,Other,64680.530883443564,West,2024-11-22,0.5148919500741098,App,,209.0,24.0,3389.301875412763,270,2028-02-04,D,False
4437,52,M,53712.27015381962,West,2024-11-28,0.5675917595420547,Email,,138.0,24.0,3272.900462177349,264,2029-10-09,A,False
4438,67,Other,39377.15583284822,South,2022-04-28,0.08288708681363088,Phone,Desktop,154.0,2.0,431.9884582869369,1209,2025-05-27,B,False
4439,35,male,38573.07884264285,South,2024-03-18,0.7404370547389264,Web,Other,207.0,7.0,3596.23137268681,519,2024-06-19,B,False
4440,34,F,62716.26524377536,West,2023-02-04,0.06077558388904403,SMS,Mobile,212.0,28.0,951.0523529859644,927,2026-01-29,B,False
4441,34,female,2065.284611055198,East,2023-08-07,0.5783881585159083,App,,115.0,19.0,559.6277325634346,743,2025-06-19,C,False
4442,36,female,65947.29978398961,Unknown,2024-10-12,0.1692570870704544,Web,,195.0,7.0,1546.8587559654584,311,2024-11-21,B,False
4443,53,F,12519.684501393218,North,2020-07-03,0.20770193896633393,Phone,Mobile,105.0,29.0,345.1897873106176,1873,2022-07-15,D,False
4444,41,Other,21691.84183354039,South,2021-04-10,0.23325425070783934,Web,Desktop,344.0,10.0,801.7278315833446,1592,2021-04-15,A,False
4445,56,unknown,39714.68337473549,North,2022-05-06,0.014305638488458672,Email,Desktop,195.0,9.0,424.5171665376532,1201,2022-12-02,C,False
4446,39,male,93402.48285861689,North,2024-11-24,0.8918388311136772,Web,Mobile,305.0,25.0,8424.067253143689,268,2025-09-24,C,False
4447,34,MALE,83548.38720028533,South,2023-03-29,0.8042352714898573,App,Desktop,139.0,28.0,7180.345412287201,874,2024-05-07,C,False
4448,27,Other,64129.75511594271,East,2022-03-05,0.03128644766643218,App,Other,144.0,12.0,714.6361995642692,1263,2026-09-03,C,False
4449,46,FEMALE,57130.847565908996,North,2020-02-27,0.056986087999466806,App,Other,106.0,19.0,408.8170281004692,2000,2021-05-17,C,False
4450,64,M,12754.460639750505,North,2023-04-01,0.7828768474766945,App,Mobile,208.0,19.0,1243.2479849574208,871,2027-06-21,A,False
4451,62,FEMALE,53135.163257613975,,2021-06-23,0.006803287569701055,SMS,Desktop,225.0,7.0,273.41938705563865,1518,2022-04-14,D,False
4452,31,male,39015.56962880057,West,2021-10-18,0.46899891370814817,SMS,,207.0,17.0,2108.1730902043,1401,2024-08-21,B,False
4453,42,unknown,33666.613327545565,Unknown,2025-06-14,0.10729725429430803,Phone,,305.0,2.0,686.0029611475109,66,2027-02-01,A,False
4454,54,FEMALE,53096.06179949318,Unknown,2022-11-20,0.5916322270185582,SMS,Tablet,186.0,26.0,3449.68719305109,1003,2024-10-13,C,False
4455,49,male,40577.79981106603,North,2020-10-04,0.9983404178844073,Phone,Other,299.0,25.0,4980.623483948573,1780,2023-04-28,C,False
4456,21,male,67385.99091937701,West,2020-04-08,2.0,App,Desktop,22.0,5.0,1293.819713556234,1959,2025-01-06,B,False
4457,48,M,11280.904647746655,,2022-02-15,0.9566838473593954,Web,,132.0,18.0,1401.4006302568596,1281,2025-07-17,A,False
4458,20,Other,51500.22844691964,East,2020-05-10,0.865478543935945,Email,Tablet,260.0,3.0,5827.881891377227,1927,2020-09-05,D,False
4459,24,FEMALE,32418.05552971913,,2022-05-07,0.9858549681437812,SMS,Other,140.0,,3327.412089406118,1200,2026-12-07,D,False
4460,51,female,41807.28342168613,,2022-04-09,0.7661886336025185,,Desktop,267.0,19.0,3814.6036367971187,1228,2022-09-30,B,False
4461,23,F,56092.52838958483,West,2024-10-25,0.856994251453125,Phone,Mobile,216.0,24.0,5001.853518709248,298,2027-02-21,B,False
4462,35,male,27653.84274779866,North,2021-10-31,0.5945976395753259,Email,Tablet,177.0,25.0,2280.4298526145785,1388,2024-11-21,D,False
4463,48,female,53284.6427862493,West,2021-07-06,0.8672840811745124,,Tablet,204.0,10.0,4743.2046280589175,1505,2024-03-21,B,False
4464,52,MALE,45753.23589581471,,2023-05-16,0.1115122558794126,,Tablet,329.0,27.0,527.8635266561138,826,2026-01-25,A,False
4465,41,M,36788.262696462225,West,2023-07-02,0.7416543043684255,Email,,248.0,16.0,2990.894647569259,779,2026-12-25,B,False
4466,22,male,40588.55027978161,Unknown,2020-03-16,0.6287235870011575,SMS,Other,359.0,12.0,2678.277693981685,1982,2025-01-15,C,False
4467,59,unknown,46908.96217626148,West,2020-06-16,0.05984648273786475,SMS,Desktop,35.0,10.0,815.9281879488767,1890,2021-07-15,C,False
4468,67,F,34643.26974873576,East,2020-12-01,0.2915903713486512,,Tablet,296.0,22.0,1151.3693552123455,1722,2024-11-14,B,False
4469,64,MALE,50141.88950651223,,2024-04-02,0.21610680037251984,,Mobile,325.0,11.0,1195.5130715072771,504,2024-04-14,A,False
4470,56,MALE,44436.46756667849,North,2021-02-23,0.4051754507988504,Phone,Other,338.0,12.0,1952.533338730266,1638,2025-10-08,D,False
4471,38,female,37774.34925866078,East,2025-06-08,0.1983533415237314,SMS,Mobile,197.0,12.0,805.5415776179976,72,2027-05-24,A,False
4472,63,unknown,81796.84467805967,North,2022-05-30,0.2748296441519851,,Mobile,178.0,10.0,2519.089368725752,1177,2025-12-19,C,False
4473,43,FEMALE,58304.79845123242,West,2025-02-10,0.29603013524284605,,Tablet,213.0,12.0,1937.6200113115005,190,2026-05-10,A,False
4474,25,unknown,42345.75534754091,,2021-05-08,0.5998108951245305,,,333.0,1.0,2566.0532243263924,1564,2025-12-01,C,False
4475,62,F,52917.20861649417,,2022-04-27,0.33487376007013664,App,Desktop,316.0,26.0,2455.732522361222,1210,2024-12-02,B,True
4476,34,M,29463.59726452984,South,2020-10-02,0.24110123472210798,Phone,Mobile,341.0,8.0,-943.8000734412149,1782,2024-02-20,A,False
4477,66,male,41264.56786442833,Unknown,2024-08-19,0.31714806098009884,Phone,Mobile,353.0,13.0,1431.2533266540086,365,2025-09-28,A,False
4478,37,F,43598.45099123505,,2023-04-10,0.4490679382760727,Email,,227.0,5.0,2303.297943234892,862,2025-11-11,B,False
4479,63,male,25064.121801802346,,2020-05-31,0.03808863282998309,Web,Other,95.0,16.0,297.2298394420575,1906,2024-03-02,A,False
4480,45,unknown,57747.08095988836,West,2024-01-27,0.9992114520727612,Web,Tablet,55.0,8.0,5869.249163265631,570,2026-12-06,C,False
4481,42,Other,39887.74594774348,South,2024-11-09,0.30039200255202547,Web,,327.0,5.0,1297.0269203440666,283,2025-09-17,D,False
4482,33,F,42890.66665105193,East,2023-10-02,0.2873448607356126,App,Mobile,56.0,9.0,-1319.954692558971,687,2028-03-11,B,False
4483,61,M,38625.6028175329,Unknown,2024-06-04,0.5548705865911876,Phone,Other,26.0,27.0,2367.8403273209183,441,2025-08-14,D,False
4484,21,F,109181.811812862,West,2021-07-06,0.8540321793221162,,Desktop,172.0,25.0,10214.37025386258,1505,2022-01-10,C,False
4485,42,female,36747.69699651974,East,2022-05-14,0.4568093680607973,Web,Desktop,271.0,23.0,1689.1023136777744,1193,2025-06-28,A,False
4486,37,FEMALE,8626.460922283448,South,2024-09-04,0.24883920083974587,,,268.0,6.0,805.5086601783497,349,2027-06-18,B,False
4487,46,male,18001.36058082329,West,2023-05-01,0.5658755031953543,Phone,,93.0,19.0,1312.9400258664175,841,2025-08-11,C,False
4488,31,male,65186.0524539087,East,2023-05-08,0.4829425500257297,SMS,,183.0,24.0,3944.4682781366746,834,2025-04-13,C,False
4489,52,Other,76729.05383366259,East,2024-03-14,0.4230748270222958,Phone,Mobile,326.0,19.0,3581.258463806134,523,2024-04-08,B,False
4490,38,M,36364.05617254293,,2023-05-14,0.9838829507842233,Phone,Other,292.0,25.0,3832.2501423838185,828,2026-08-19,B,False
4491,27,F,75578.99339270928,North,2020-09-09,0.9959502644685649,,Desktop,334.0,6.0,7739.0392170189525,1805,2021-10-03,C,False
4492,28,M,64831.79999685088,South,2021-03-01,0.5619438284575938,App,Desktop,281.0,14.0,3806.0866101308925,1632,2024-02-20,C,False
4493,54,Other,46210.39738027822,,2024-04-06,0.06800392707181091,Email,Mobile,34.0,10.0,701.4859564736562,500,2028-09-10,D,False
4494,31,female,44791.07432458929,,2021-04-29,0.5669175804828931,Phone,Tablet,75.0,22.0,2733.549548678314,1573,2023-04-18,A,False
4495,33,Other,53617.40452831306,South,2023-08-24,0.9524721483828853,Web,,62.0,4.0,5375.191390504726,726,2026-06-09,A,False
4496,50,Other,67549.11644307282,,2022-08-07,0.9256925306946854,Web,Desktop,49.0,10.0,6423.539308307539,1108,2025-12-29,C,False
4497,35,female,57945.89131190044,South,2023-05-25,0.21550084943132264,Phone,Tablet,313.0,21.0,1502.4485320337526,817,2026-04-06,B,False
4498,38,FEMALE,36463.83396402608,North,2021-04-20,0.1901194820302844,Web,Other,257.0,1.0,1247.2247648725638,1582,2023-12-10,D,False
4499,30,MALE,46515.85905947378,South,2021-09-12,0.1522558550115699,Email,Other,333.0,8.0,805.5296652969362,1437,2023-12-08,C,False
4500,35,M,89625.26909443848,West,2023-10-08,0.8197843494123475,,Desktop,117.0,21.0,7554.4098094523715,681,2024-09-09,A,False
4501,54,MALE,55024.27594592384,North,2020-12-09,0.4900550569894735,SMS,Mobile,357.0,7.0,2804.056419285063,1714,2024-03-30,D,False
4502,45,F,67386.5085376523,South,2021-09-09,0.5380465706592457,SMS,,340.0,18.0,3798.4018299396166,1440,2024-10-31,D,True
4503,69,F,60797.699744984646,Unknown,2025-06-19,0.3248071688397004,Phone,Tablet,39.0,12.0,2208.788731480345,61,2027-07-07,A,False
4504,58,Other,55467.154879954054,West,2020-10-30,0.47541324295438786,Phone,Other,317.0,14.0,3110.175341620354,1754,2020-12-17,D,True
4505,18,M,52173.97800030138,West,2023-03-01,0.8826197741144082,Web,Tablet,41.0,11.0,4615.773840428529,902,2023-03-25,B,False
4506,37,male,67947.81250649958,,2020-10-30,0.40967989274710515,Phone,Desktop,165.0,27.0,3156.7636743351604,1754,2024-11-19,A,False
4507,33,F,64372.84470621367,South,2023-11-15,0.2440177356418809,Email,Desktop,66.0,21.0,1861.7402251833234,643,2024-06-01,A,False
4508,48,female,55277.869560230974,,2020-09-11,0.7104048060652784,SMS,Other,212.0,22.0,4166.938570356569,1803,2025-02-28,A,False
4509,31,FEMALE,-10000.0,East,2023-02-21,0.6354545568917983,SMS,,7.0,23.0,2742.9518218096605,910,2023-06-01,A,False
4510,999,MALE,57711.176110969434,,2022-05-29,0.7153655545940952,App,Desktop,,13.0,4151.098650076186,1178,2022-10-16,D,False
4511,33,F,48659.84127063833,Unknown,2023-10-15,0.821956114529865,App,Mobile,174.0,3.0,4224.615713907896,674,2024-11-10,D,False
4512,45,Other,43834.88177309848,South,2020-01-07,0.10123371456891939,Email,Mobile,318.0,,587.8879410491061,2051,2021-04-13,D,False
4513,24,female,103575.51949932135,South,2022-10-29,0.0019887414501447154,Phone,Tablet,158.0,14.0,283.08617980579754,1025,2024-05-19,C,False
4514,65,female,19218.973845843448,West,2022-12-20,0.05056624115615416,Web,Desktop,203.0,26.0,254.15877678557501,973,2023-08-05,B,False
4515,65,unknown,69170.25718114966,West,2021-04-26,0.7067932591488119,App,,269.0,15.0,5021.388276114673,1576,2021-11-11,D,False
4516,59,MALE,32746.58111492339,South,2021-08-19,0.9344965402497134,,Desktop,354.0,29.0,3100.912303896859,1461,2025-06-08,D,False
4517,36,female,52623.909786867924,South,2023-11-13,0.33110538201636686,App,Tablet,137.0,16.0,2012.1842200490958,645,2028-06-12,B,False
4518,21,M,101371.7503818037,,2023-01-09,0.7811941663944435,Email,Desktop,190.0,19.0,8047.736758250648,953,2023-05-16,A,False
4519,54,MALE,30752.62010351874,Unknown,2023-03-03,0.7291845108686693,,Tablet,119.0,3.0,2546.6666011866982,900,2026-03-15,D,False
4520,40,MALE,35522.54690345473,South,2025-02-13,1.0,Email,Other,15.0,23.0,3668.4344244365307,187,2027-10-14,B,True
4521,69,male,49649.72525696799,Unknown,2022-03-21,0.4707930814897019,Email,Other,318.0,26.0,2445.3279041333203,1247,2025-08-10,C,False
4522,54,Other,33055.66084737277,North,2024-10-04,,App,Other,205.0,15.0,789.5916680289344,319,2026-09-02,D,False
4523,46,FEMALE,67681.12701880602,East,2025-05-02,0.7652314005877423,Web,Tablet,136.0,27.0,5422.641407993353,109,2026-06-12,A,False
4524,69,Other,39309.4112787341,North,2023-02-26,0.8188188640214393,SMS,Tablet,283.0,7.0,3972.7978115248948,905,2026-11-08,B,False
4525,59,female,63080.19280298674,West,2021-02-27,0.7073000757049153,,Desktop,299.0,15.0,4676.21919805062,1634,2024-05-08,A,False
4526,41,MALE,23416.217363998614,South,2022-04-16,0.8631816732797791,SMS,,359.0,27.0,2032.7500911485113,1221,2025-06-09,D,False
4527,18,FEMALE,13863.369956915492,South,2020-04-03,0.3711825833199045,,Other,160.0,18.0,732.6520306496387,1964,2020-12-26,A,False
4528,22,Other,45420.30042093901,South,2023-10-28,0.6903150032235489,Web,,39.0,20.0,3256.324298099378,661,2026-07-03,A,False
4529,41,F,18629.8432392481,South,2021-07-01,0.263848639163062,SMS,Other,177.0,12.0,584.8839729413827,1510,2026-01-27,B,False
4530,47,female,80365.37825530901,North,2025-01-20,0.4464401459398376,App,Mobile,161.0,16.0,3727.3534936076658,211,2027-07-15,B,False
4531,19,unknown,19403.93019010004,West,2023-07-30,0.24249216915561822,Email,Desktop,76.0,11.0,567.8102653288853,751,2027-12-24,C,False
4532,24,male,29246.266246586045,,2022-09-06,0.1545336726481451,,Tablet,214.0,20.0,469.5601595663036,1078,2026-07-02,D,False
4533,54,Other,58272.3977094922,South,2021-01-08,0.035953248001988736,Web,Desktop,151.0,2.0,429.2285555119296,1684,2022-11-30,C,False
4534,57,unknown,38272.720998759876,Unknown,2020-07-17,0.671424258192334,App,,321.0,15.0,3349.2076703990356,1859,2022-11-22,A,False
4535,19,M,19632.240602647922,West,2023-09-07,0.8752730882774165,Phone,Tablet,18.0,27.0,2019.3539257222164,712,2025-03-12,C,False
4536,44,Other,90799.28320143919,South,2024-03-12,0.3144194343112684,Web,Desktop,261.0,2.0,3065.4288785803556,525,2026-04-06,C,False
4537,22,unknown,29967.32393680852,North,2021-06-16,0.6292353834477271,Web,Tablet,220.0,14.0,1990.139295505872,1525,2022-05-17,A,True
4538,55,F,46074.84385006902,Unknown,2020-01-21,0.003546948302573516,App,Desktop,85.0,20.0,486.96736910223,2037,2020-03-06,D,False
4539,61,Other,45816.1495978794,North,2021-10-01,0.41285477253144887,App,Mobile,129.0,3.0,2439.2511759406507,1418,2025-05-11,C,False
4540,63,unknown,64206.18303933156,East,2024-03-09,0.2813221150820844,SMS,,313.0,1.0,2184.297229062232,528,2025-07-05,D,False
4541,49,M,59247.04921342118,North,2023-03-06,0.5742000301246013,Phone,,133.0,5.0,4270.831756185031,897,2027-08-04,A,False
4542,50,unknown,33463.97924537989,Unknown,2020-06-18,0.9085171828510621,App,Other,242.0,7.0,3448.6119910485363,1888,2022-04-14,D,False
4543,66,male,43483.45565113387,,2020-08-17,0.5061525691215125,App,Desktop,187.0,26.0,2601.1943554181553,1828,2023-10-25,D,False
4544,49,female,45461.55132916369,South,2020-08-01,0.6755326599028617,Phone,,326.0,5.0,3413.245760648913,1844,2023-06-08,D,False
4545,41,unknown,64979.189963971236,South,2024-02-25,0.70548283980562,Web,Desktop,241.0,19.0,5053.4400933043125,541,2025-05-30,C,False
4546,57,M,26633.561702827974,West,2024-04-12,0.1524319121747465,,,304.0,10.0,677.659503742356,494,2027-08-06,A,False
4547,48,M,90362.21113511565,West,2022-03-26,0.34657060781182614,SMS,,329.0,16.0,3158.6458188558872,1242,2024-06-03,B,False
4548,61,female,34816.332250811116,East,2023-10-11,,Email,Mobile,48.0,27.0,1677.5675832788988,678,2028-07-08,C,False
4549,45,MALE,49825.01206486813,East,2020-02-11,0.4407466037885903,App,Desktop,304.0,25.0,2534.3154586182877,2016,2021-12-26,B,False
4550,63,M,26800.211206135165,South,2023-01-28,0.8872856816097436,Web,Other,350.0,3.0,2450.841283545736,934,2024-06-09,B,False
4551,20,FEMALE,24036.819767187666,South,2021-06-28,0.48093435073741364,Phone,Desktop,14.0,3.0,1305.1101281726046,1513,2021-08-05,B,False
4552,19,M,32511.43181844752,West,2024-06-29,0.4561529832189264,Web,,166.0,11.0,2017.9630662813972,416,2027-03-05,C,False
4553,23,female,30589.5356467149,Unknown,2022-09-04,0.2093235457952516,,Other,93.0,24.0,678.3303587525038,1080,2025-03-09,C,False
4554,46,female,41714.859516903394,Unknown,2024-08-29,0.31021728008705585,Email,Desktop,358.0,23.0,1564.770122568475,355,2028-05-20,C,False
4555,54,female,30420.699424725186,West,2023-01-30,1.0,Web,Other,129.0,18.0,3438.9546226431557,932,2023-12-11,A,True
4556,29,M,63911.0484258842,Unknown,2022-07-04,0.3029953242620417,Phone,Mobile,69.0,26.0,2100.7357580532866,1142,2024-01-13,A,False
4557,26,FEMALE,34340.3220936325,West,2025-03-08,0.7313865855500161,Web,Desktop,35.0,6.0,2708.574093668491,164,2026-05-09,D,False
4558,62,male,32123.690130961695,East,2025-06-15,0.042141664914475796,SMS,Mobile,289.0,22.0,373.33087621407594,65,2028-02-27,D,False
4559,57,FEMALE,42140.62271765462,East,2022-06-30,0.12831396009449791,Phone,Mobile,22.0,29.0,706.7915235202045,1146,2023-11-05,C,False
4560,51,unknown,69856.7775739259,West,2021-12-16,0.5114779163048981,,Other,111.0,28.0,3781.0926060250263,1342,2024-01-08,B,True
4561,43,Other,54297.523472207984,South,2023-07-16,0.9014208613602253,SMS,Mobile,202.0,21.0,4988.379769928528,765,2028-02-11,B,False
4562,39,male,48006.209402250606,Unknown,2020-12-09,0.21929165487905233,Web,Other,17.0,21.0,1300.7078067204143,1714,2022-11-24,C,False
4563,19,unknown,21339.10460062642,South,2022-02-11,0.9267446100850079,Phone,Mobile,64.0,7.0,2225.4547224359003,1285,2026-11-29,D,True
4564,27,MALE,27145.830802725814,North,2024-08-18,0.16752446689969003,Email,,362.0,22.0,465.8086372368053,366,2024-12-08,B,False
4565,64,MALE,24431.801199207526,East,2024-11-28,0.6128420461181416,Email,,167.0,8.0,2027.4957053958237,264,2027-02-20,D,False
4566,35,MALE,76137.02447344693,North,2022-04-11,0.5868282307512812,Phone,Desktop,111.0,13.0,4623.383891428873,1226,2022-05-24,B,False
4567,54,F,60611.26246263295,South,2022-02-19,0.6219479011396724,Phone,Tablet,317.0,4.0,3889.771047097873,1277,2024-11-16,B,False
4568,54,Other,32767.589821516118,,2024-10-14,0.2862765216625305,Email,Other,30.0,9.0,1738.701607158032,309,2026-03-29,C,False
4569,34,female,38712.56712348689,North,2021-02-08,0.1621029969525829,Web,Tablet,97.0,3.0,939.8202909332069,1653,2022-01-08,D,False
4570,28,MALE,33494.196475253324,South,2020-05-02,0.8864857491370483,Phone,Mobile,314.0,14.0,3094.0118062319993,1935,2024-10-30,C,False
4571,53,MALE,32282.77567238583,West,2020-05-25,0.5694439375014824,,,275.0,3.0,2075.7125278953185,1912,2023-08-23,D,False
4572,22,FEMALE,59206.02062432361,East,2020-08-10,0.21204316972093806,Phone,,158.0,23.0,,1835,2021-07-22,D,False
4573,43,F,44249.275584313735,,2024-10-25,0.41332905319543534,SMS,Tablet,357.0,20.0,1969.8656482775027,298,2028-04-24,A,False
4574,64,male,91623.35488594926,North,2020-03-21,0.06709149292520689,Web,Tablet,210.0,19.0,1244.1132669378496,1977,2020-07-12,D,False
4575,54,unknown,75007.19649033996,Unknown,2021-10-26,0.4753761166023742,Phone,Mobile,272.0,21.0,3776.4154848140283,1393,2024-05-10,D,False
4576,57,unknown,76189.60680933445,West,2023-04-19,0.4238907761829688,SMS,Other,359.0,23.0,3526.8512845630235,853,2026-05-09,D,False
4577,22,male,63427.139498962526,West,2023-05-03,0.13272623737339362,Email,Tablet,184.0,20.0,1145.8385286019532,839,2024-01-05,C,False
4578,28,F,41546.81858985622,Unknown,2024-07-21,2.0,App,Desktop,175.0,19.0,1998.359861774105,394,2029-04-11,D,False
4579,32,F,61955.81769059168,North,2025-05-15,0.6395323395927058,Phone,Desktop,242.0,6.0,4064.069056547264,96,2025-10-19,C,False
4580,33,unknown,43023.34610942684,Unknown,2022-03-16,1.0,Web,Mobile,25.0,22.0,4643.537972561555,1252,2022-06-26,D,True
4581,28,female,82605.52101456726,South,2021-04-11,0.9031851939595246,Web,Other,157.0,15.0,8461.245935112764,1591,2023-09-22,B,True
4582,68,female,58085.58766099841,West,2020-06-30,0.5024352863697594,Web,Mobile,252.0,5.0,2999.57675493316,1876,2024-03-02,A,False
4583,26,FEMALE,55247.207172060305,South,2024-11-17,0.7700511178611423,,Tablet,138.0,14.0,4392.632456904086,275,2027-07-27,D,False
4584,54,M,52541.45324859018,East,2022-01-16,0.27993528135084556,Web,,259.0,10.0,1508.4884698277378,1311,2022-07-30,C,False
4585,48,FEMALE,84805.32854721716,Unknown,2024-12-01,0.6687815984448893,Email,Mobile,147.0,6.0,5696.374014890782,261,2025-05-10,D,False
4586,49,male,21324.993323264287,,2021-11-27,0.005062166798474488,App,Mobile,71.0,17.0,63.646407409979886,1361,2022-07-28,A,False
4587,29,MALE,86765.75655337452,,2024-02-21,0.07255113044952544,SMS,Other,54.0,26.0,689.1628016234092,545,2028-12-24,A,False
4588,33,MALE,46276.92385091725,Unknown,2023-07-10,0.6242656364617828,Phone,,199.0,1.0,3148.4592974865154,771,2028-02-18,B,False
4589,49,Other,21877.020483686978,West,2023-11-27,0.19254957438795972,,Mobile,71.0,4.0,857.7484788339805,631,2024-04-20,C,False
4590,33,male,34955.80536713888,West,2023-07-28,0.6887295862647144,Phone,Desktop,135.0,27.0,2676.159171934457,753,2027-01-10,D,False
4591,54,F,16983.85474552834,,2021-09-05,0.6367532645038205,SMS,Other,190.0,21.0,1480.6069968344825,1444,2025-09-15,C,False
4592,20,F,63073.1349117128,South,2020-07-25,0.06366674940792472,Phone,Tablet,19.0,7.0,820.6016920071656,1851,2023-04-27,C,False
4593,21,MALE,29234.14099306961,,2020-01-22,0.5924966665946698,Email,Tablet,154.0,11.0,1803.0633625930273,2036,2020-10-29,B,True
4594,55,F,53373.353324094,West,2022-04-20,0.6130021983069558,SMS,Desktop,114.0,3.0,3569.6370274281203,1217,2023-02-10,C,False
4595,50,female,72684.34060331696,West,2024-11-18,0.7134816315833584,SMS,Tablet,115.0,25.0,5251.149042522488,274,2028-04-19,A,False
4596,20,female,36559.66142867727,West,2023-07-09,0.8160841605267474,App,Mobile,332.0,20.0,3164.7015622013114,772,2026-04-10,C,False
4597,64,unknown,44637.92613951216,Unknown,2023-09-10,0.3304429016650259,SMS,,337.0,7.0,1731.636450953344,709,2024-07-20,A,False
4598,18,FEMALE,23932.667801679687,Unknown,2021-06-01,0.8367160422547844,App,Tablet,110.0,6.0,2189.006649110561,1540,2021-09-21,A,False
4599,67,Other,42232.857820976045,North,2022-08-30,0.3542544260056443,Email,Desktop,321.0,21.0,2048.79866752001,1085,2024-10-17,A,False
4600,55,FEMALE,101480.47250546745,Unknown,2022-03-25,0.0069868412000030355,Phone,Desktop,82.0,17.0,158.97557847544726,1243,2024-03-03,D,False
4601,69,Other,65558.66328220884,Unknown,2020-09-29,0.6100058998370137,App,Desktop,127.0,22.0,4154.357386992563,1785,2025-08-01,A,False
4602,67,female,44705.3916221279,,2023-05-12,0.24166859715793232,Phone,Tablet,343.0,8.0,1820.253950360849,830,2026-10-31,A,False
4603,34,F,37766.2392763657,,2021-12-27,0.3243813019935277,Email,Mobile,37.0,29.0,1306.7612339095801,1331,2024-01-29,D,True
4604,57,F,49147.332086871334,,2022-03-16,0.25835781000481406,,Other,140.0,5.0,1391.9647290806377,1252,2025-01-01,A,False
4605,28,female,52601.01504387279,North,2023-04-08,0.8279139980794052,Web,Mobile,294.0,6.0,4581.53479197657,864,2025-10-27,C,False
4606,42,M,41618.60585708484,West,2020-03-02,0.9140013082601819,SMS,Desktop,,22.0,4295.852370208588,1996,2023-06-30,A,False
4607,30,male,60601.18391542259,,2025-02-15,0.961696623870241,Phone,,346.0,17.0,5855.908645392798,185,2027-12-31,B,False
4608,43,female,30931.05019879182,,2021-03-21,0.302830363000251,Phone,Tablet,321.0,12.0,1156.5472258472375,1612,2021-10-15,D,False
4609,63,female,30832.24650031464,West,2023-09-20,0.4559287081890496,Phone,,352.0,22.0,1459.7170972151264,699,2026-04-21,B,False
4610,40,FEMALE,57403.90914100409,,2024-04-01,0.8025261028081837,,Other,172.0,17.0,4707.43323234741,505,2027-12-27,B,False
4611,22,MALE,26627.164928712045,,2020-11-03,0.3179026885070444,,Other,118.0,12.0,1078.1229761876555,1750,2025-04-21,D,False
4612,34,unknown,64580.34505725079,North,2021-05-12,0.38514318631294653,Email,Mobile,141.0,7.0,2637.7836962164674,1560,2026-01-27,C,False
4613,58,M,49714.38775206133,,2022-04-04,0.23727448922964212,SMS,Tablet,44.0,21.0,1271.0330145387807,1233,2025-07-17,D,False
4614,45,female,13441.815625655734,West,2024-06-23,0.5723673193517258,Email,Desktop,51.0,17.0,807.489893852098,422,2028-12-12,B,False
4615,47,unknown,52189.982511218936,West,2023-06-25,0.6592666988253103,Email,Mobile,355.0,26.0,3514.4215203873514,786,2023-07-28,A,False
4616,40,Other,16297.067508220112,South,2022-07-22,0.31843945508659643,Email,Mobile,70.0,13.0,829.954439825821,1124,2022-12-27,A,False
4617,33,female,63867.240193113226,,2024-08-25,0.02423051651156427,Phone,Mobile,225.0,8.0,207.36934234581352,359,2025-08-06,B,False
4618,49,female,45025.71341498808,South,2022-08-03,0.73590781336997,Web,Mobile,85.0,2.0,3351.2888239977838,1112,2023-01-27,A,False
4619,50,female,87021.6843301364,East,2024-11-06,0.6165972893465903,Email,Tablet,242.0,8.0,5441.230712033708,286,2028-01-27,C,False
4620,64,Other,71426.25688745214,South,2024-03-21,0.21899878560136077,App,Mobile,172.0,22.0,1822.906802246341,516,2026-10-01,A,False
4621,50,F,28786.149875363506,,2020-12-10,0.31464767516577075,Email,,39.0,9.0,957.8878848486598,1713,2023-08-18,A,False
4622,69,Other,9585.202723171657,East,2022-02-05,0.9571135892696773,SMS,Tablet,136.0,,1115.6348716413258,1291,2024-09-05,C,False
4623,60,F,34897.974864172524,North,2020-02-20,0.630203545009286,Email,,266.0,7.0,2462.793965827046,2007,2022-07-15,C,False
4624,22,unknown,25574.827943392578,North,2021-04-21,0.5954777563913846,Web,Mobile,292.0,27.0,1575.8609343431938,1581,2025-07-11,A,False
4625,38,FEMALE,86514.76173754188,,2020-02-15,0.6396907374635434,Email,Mobile,106.0,27.0,5747.815829116849,2012,2021-02-23,C,False
4626,38,Other,49793.706814396974,South,2020-07-29,0.954444534793757,Phone,,108.0,24.0,4785.462672738493,1847,2022-05-23,B,False
4627,18,female,68668.37608366333,Unknown,2020-01-09,0.3398590734929948,,Desktop,266.0,22.0,2525.673929555041,2049,2020-06-26,A,False
4628,27,MALE,44299.38174898828,North,2023-09-05,0.2809159761051555,,Other,155.0,17.0,1407.6696583015773,714,2026-03-19,B,False
4629,57,unknown,46406.65023438709,,2022-03-30,0.3767424802692244,Phone,Mobile,26.0,1.0,1930.1455585785952,1238,2023-12-16,D,False
4630,36,female,49347.45954982183,West,2022-07-28,1.0,Phone,Mobile,45.0,2.0,5188.97169772817,1118,2023-07-29,C,True
4631,25,M,72130.78637184892,South,2024-03-08,0.12095887438997588,,Tablet,137.0,13.0,1251.860364096014,529,2026-11-20,D,False
4632,32,M,56232.495113491976,,2024-06-06,0.20682469795268443,,Tablet,99.0,22.0,1485.4116483201306,439,2029-02-03,D,False
